OrderDate,OrderID,Customer,Segment,Region,Product,Category,SubCategory,Quantity,UnitPrice,DiscountPct,PaymentMethod,SalesChannel,Sales,COGS,Profit
2025-05-24,SO-16887,Wonka LLC,Consumer,East,Chairs 909,Furniture,Chairs,1,270.32,0.0,Cash,Online,270.32,221.66,48.66
2025-05-24,SO-16888,Oscorp,Home Office,South,Machines 564,Technology,Machines,4,347.76,0.0,Wire,Online,1391.04,1085.0,306.04
2025-05-24,SO-16890,Pied Piper,Home Office,East,Art 582,Office Supplies,Art,1,304.49,0.0,Card,Wholesale,304.49,219.23,85.26
2025-05-24,SO-16884,Globex Ltd,Corporate,South,Art 315,Office Supplies,Art,1,131.68,0.0,Card,Wholesale,131.68,94.81,36.87
2025-05-24,SO-16885,Oscorp,Corporate,East,Accessories 198,Technology,Accessories,1,215.93,0.0,Cash,Retail,215.93,168.43,47.5
2025-05-25,SO-16899,Wayne Enterprises,Corporate,Central,Bookcases 307,Furniture,Bookcases,2,184.59,0.0,Cash,Retail,369.18,302.72,66.46
2025-05-25,SO-16895,Pied Piper,Home Office,West,Bookcases 652,Furniture,Bookcases,4,579.21,0.0,Cash,Retail,2316.84,1899.8,417.04
2025-05-26,SO-16901,Wonka LLC,Home Office,West,Phones 297,Technology,Phones,1,344.28,0.0,PayPal,Wholesale,344.28,268.54,75.74
2025-05-26,SO-16904,Globex Ltd,Consumer,East,Chairs 409,Furniture,Chairs,1,518.92,0.0,PayPal,Wholesale,518.92,425.51,93.41
2025-05-26,SO-16900,Pied Piper,Corporate,East,Accessories 449,Technology,Accessories,2,301.01,0.0,Card,Online,602.02,469.58,132.44
2025-05-26,SO-16905,Vehement Capital,Consumer,West,Bookcases 797,Furniture,Bookcases,1,369.22,0.1,Cash,Retail,332.3,302.76,29.54
2025-05-27,SO-16908,Vehement Capital,Consumer,South,Tables 187,Furniture,Tables,5,25.55,0.05,PayPal,Online,121.36,104.75,16.61
2025-05-27,SO-16910,Wonka LLC,Corporate,East,Storage 638,Office Supplies,Storage,1,232.11,0.0,Cash,Retail,232.11,167.12,64.99
2025-05-27,SO-16907,Globex Ltd,Home Office,East,Binders 971,Office Supplies,Binders,1,376.08,0.1,Cash,Retail,338.47,270.78,67.69
2025-05-28,SO-16915,Oscorp,Consumer,South,Accessories 784,Technology,Accessories,1,24.72,0.0,Wire,Wholesale,24.72,19.28,5.44
2025-05-28,SO-16912,Hooli,Corporate,Central,Art 296,Office Supplies,Art,1,149.28,0.05,Cash,Retail,141.82,107.48,34.34
2025-05-28,SO-16917,Aperture Labs,Home Office,East,Chairs 459,Furniture,Chairs,1,457.45,0.0,Card,Wholesale,457.45,375.11,82.34
2025-05-28,SO-16913,Initech,Consumer,Central,Furnishings 554,Furniture,Furnishings,3,140.65,0.0,Cash,Wholesale,421.95,345.99,75.96
2025-05-29,SO-16918,Tyrell Corp,Home Office,South,Paper 244,Office Supplies,Paper,5,366.85,0.0,Wire,Online,1834.25,1320.65,513.6
2025-05-29,SO-16921,Pied Piper,Consumer,Central,Tables 874,Furniture,Tables,1,177.42,0.05,Card,Retail,168.55,145.48,23.07
2025-05-29,SO-16920,Gringotts,Corporate,East,Art 803,Office Supplies,Art,1,399.59,0.0,Wire,Online,399.59,287.7,111.89
2025-05-29,SO-16919,Aperture Labs,Corporate,Central,Tables 444,Furniture,Tables,1,347.15,0.15,Cash,Online,295.08,284.66,10.42
2025-05-29,SO-16922,Initech,Corporate,East,Storage 507,Office Supplies,Storage,1,120.9,0.0,Card,Wholesale,120.9,87.05,33.85
2025-05-30,SO-16927,Gringotts,Corporate,South,Tables 196,Furniture,Tables,1,456.07,0.0,Cash,Wholesale,456.07,373.98,82.09
2025-05-30,SO-16924,Cyberdyne,Corporate,West,Copiers 935,Technology,Copiers,3,52.3,0.0,Wire,Retail,156.9,122.37,34.53
2025-05-30,SO-16925,Umbrella Co,Corporate,Central,Binders 809,Office Supplies,Binders,1,76.94,0.0,Cash,Retail,76.94,55.4,21.54
2025-05-30,SO-16926,Tyrell Corp,Corporate,West,Tables 401,Furniture,Tables,1,363.7,0.05,PayPal,Online,345.52,298.23,47.29
2025-05-30,SO-16923,Hooli,Consumer,West,Binders 459,Office Supplies,Binders,3,445.05,0.0,Card,Wholesale,1335.15,961.32,373.83
2025-05-30,SO-16928,Stark Industries,Consumer,West,Storage 392,Office Supplies,Storage,1,351.39,0.15,Cash,Retail,298.68,253.0,45.68
2025-05-31,SO-16933,Globex Ltd,Corporate,West,Binders 233,Office Supplies,Binders,1,448.83,0.15,Cash,Retail,381.51,323.16,58.35
2025-05-31,SO-16932,Stark Industries,Corporate,West,Machines 588,Technology,Machines,1,34.11,0.0,Wire,Online,34.11,26.61,7.5
2025-05-31,SO-16930,Wonka LLC,Home Office,East,Paper 697,Office Supplies,Paper,1,175.65,0.0,PayPal,Online,175.65,126.47,49.18
2025-06-01,SO-16940,Pied Piper,Corporate,South,Art 826,Office Supplies,Art,4,149.27,0.0,Card,Retail,597.08,429.88,167.2
2025-06-01,SO-16938,Umbrella Co,Home Office,Central,Paper 744,Office Supplies,Paper,4,334.58,0.0,PayPal,Retail,1338.32,963.6,374.72
2025-06-01,SO-16935,Wonka LLC,Corporate,Central,Furnishings 449,Furniture,Furnishings,1,181.42,0.0,Wire,Online,181.42,148.76,32.66
2025-06-01,SO-16944,Vehement Capital,Corporate,West,Tables 393,Furniture,Tables,1,575.87,0.2,Card,Retail,460.7,472.21,-11.51
2025-06-01,SO-16942,Umbrella Co,Consumer,West,Machines 546,Technology,Machines,1,261.13,0.0,Card,Retail,261.13,203.68,57.45
2025-06-02,SO-16949,Cyberdyne,Corporate,West,Art 388,Office Supplies,Art,1,490.42,0.0,Card,Wholesale,490.42,353.1,137.32
2025-06-02,SO-16951,Gringotts,Corporate,East,Bookcases 299,Furniture,Bookcases,1,328.33,0.0,Card,Wholesale,328.33,269.23,59.1
2025-06-03,SO-16958,Oscorp,Consumer,East,Binders 473,Office Supplies,Binders,1,462.87,0.0,Card,Wholesale,462.87,333.27,129.6
2025-06-03,SO-16961,Gringotts,Home Office,South,Accessories 152,Technology,Accessories,1,161.57,0.05,Wire,Online,153.49,126.02,27.47
2025-06-03,SO-16952,Globex Ltd,Corporate,South,Furnishings 683,Furniture,Furnishings,3,37.91,0.0,PayPal,Online,113.73,93.27,20.46
2025-06-03,SO-16956,Wayne Enterprises,Corporate,West,Art 668,Office Supplies,Art,1,352.49,0.0,Cash,Online,352.49,253.79,98.7
2025-06-03,SO-16959,Hooli,Home Office,East,Binders 107,Office Supplies,Binders,3,563.57,0.0,Wire,Online,1690.71,1217.31,473.4
2025-06-03,SO-16953,Vehement Capital,Home Office,East,Phones 912,Technology,Phones,1,20.75,0.0,Wire,Online,20.75,16.19,4.56
2025-06-04,SO-16965,Cyberdyne,Corporate,East,Accessories 565,Technology,Accessories,1,208.29,0.0,Wire,Wholesale,208.29,162.47,45.82
2025-06-04,SO-16964,Globex Ltd,Corporate,Central,Copiers 971,Technology,Copiers,1,285.21,0.0,Card,Wholesale,285.21,222.46,62.75
2025-06-05,SO-16971,Aperture Labs,Corporate,West,Tables 763,Furniture,Tables,1,409.88,0.0,Card,Retail,409.88,336.1,73.78
2025-06-05,SO-16968,Vehement Capital,Consumer,South,Storage 760,Office Supplies,Storage,1,300.79,0.1,PayPal,Wholesale,270.71,216.57,54.14
2025-06-05,SO-16969,Wayne Enterprises,Home Office,Central,Phones 724,Technology,Phones,2,437.16,0.0,Wire,Wholesale,874.32,681.96,192.36
2025-06-05,SO-16970,Umbrella Co,Corporate,West,Bookcases 566,Furniture,Bookcases,1,153.95,0.0,Wire,Wholesale,153.95,126.24,27.71
2025-06-05,SO-16966,Aperture Labs,Home Office,West,Art 969,Office Supplies,Art,1,407.05,0.0,Wire,Wholesale,407.05,293.08,113.97
2025-06-06,SO-16974,Hooli,Consumer,Central,Furnishings 679,Furniture,Furnishings,1,351.12,0.0,PayPal,Wholesale,351.12,287.92,63.2
2025-06-06,SO-16975,Aperture Labs,Home Office,West,Accessories 575,Technology,Accessories,1,255.85,0.0,Card,Retail,255.85,199.56,56.29
2025-06-07,SO-16978,Gringotts,Corporate,South,Art 143,Office Supplies,Art,1,295.13,0.0,Card,Wholesale,295.13,212.49,82.64
2025-06-07,SO-16981,Globex Ltd,Corporate,South,Copiers 557,Technology,Copiers,3,572.8,0.0,PayPal,Wholesale,1718.4,1340.34,378.06
2025-06-07,SO-16977,Aperture Labs,Home Office,West,Bookcases 901,Furniture,Bookcases,2,94.15,0.0,PayPal,Wholesale,188.3,154.4,33.9
2025-06-07,SO-16980,Aperture Labs,Consumer,West,Phones 464,Technology,Phones,1,477.72,0.0,Cash,Online,477.72,372.62,105.1
2025-06-08,SO-16989,Wonka LLC,Corporate,South,Furnishings 348,Furniture,Furnishings,2,192.78,0.05,Card,Wholesale,366.28,316.16,50.12
2025-06-08,SO-16990,Cyberdyne,Corporate,West,Tables 785,Furniture,Tables,1,199.39,0.0,Card,Wholesale,199.39,163.5,35.89
2025-06-08,SO-16983,Acme Corp,Corporate,Central,Binders 101,Office Supplies,Binders,3,361.33,0.0,Card,Retail,1083.99,780.48,303.51
2025-06-08,SO-16987,Vehement Capital,Consumer,South,Bookcases 899,Furniture,Bookcases,1,214.82,0.0,Cash,Online,214.82,176.15,38.67
2025-06-08,SO-16982,Initech,Corporate,West,Bookcases 994,Furniture,Bookcases,2,311.54,0.0,Cash,Wholesale,623.08,510.92,112.16
2025-06-08,SO-16985,Gringotts,Corporate,West,Art 903,Office Supplies,Art,1,284.36,0.2,Cash,Wholesale,227.49,204.74,22.75
2025-06-08,SO-16988,Tyrell Corp,Corporate,Central,Storage 263,Office Supplies,Storage,1,264.08,0.1,PayPal,Wholesale,237.67,190.14,47.53
2025-06-09,SO-16996,Gringotts,Corporate,Central,Copiers 621,Technology,Copiers,1,497.8,0.0,Cash,Wholesale,497.8,388.28,109.52
2025-06-09,SO-16992,Wonka LLC,Home Office,Central,Binders 617,Office Supplies,Binders,1,135.05,0.0,Card,Retail,135.05,97.24,37.81
2025-06-09,SO-16993,Vehement Capital,Consumer,West,Paper 260,Office Supplies,Paper,1,491.93,0.0,Wire,Online,491.93,354.19,137.74
2025-06-10,SO-16998,Stark Industries,Home Office,South,Machines 417,Technology,Machines,4,541.68,0.0,Cash,Online,2166.72,1690.04,476.68
2025-06-10,SO-16999,Umbrella Co,Consumer,East,Accessories 451,Technology,Accessories,1,223.68,0.0,PayPal,Retail,223.68,174.47,49.21
2025-06-10,SO-17001,Cyberdyne,Consumer,Central,Art 750,Office Supplies,Art,1,376.09,0.0,PayPal,Retail,376.09,270.78,105.31
2025-06-10,SO-16997,Wayne Enterprises,Home Office,South,Chairs 842,Furniture,Chairs,1,165.37,0.1,Cash,Retail,148.83,135.6,13.23
2025-06-10,SO-17003,Aperture Labs,Consumer,South,Machines 141,Technology,Machines,1,299.79,0.2,Cash,Wholesale,239.83,233.84,5.99
2025-06-10,SO-17002,Wonka LLC,Corporate,East,Copiers 480,Technology,Copiers,1,574.34,0.0,Card,Retail,574.34,447.99,126.35
2025-06-10,SO-17004,Vehement Capital,Home Office,Central,Phones 635,Technology,Phones,1,359.58,0.0,Card,Wholesale,359.58,280.47,79.11
2025-06-11,SO-17010,Acme Corp,Home Office,Central,Binders 986,Office Supplies,Binders,1,162.17,0.0,PayPal,Wholesale,162.17,116.76,45.41
2025-06-11,SO-17012,Pied Piper,Corporate,Central,Tables 751,Furniture,Tables,3,252.46,0.05,PayPal,Retail,719.51,621.06,98.45
2025-06-11,SO-17009,Gringotts,Corporate,South,Storage 401,Office Supplies,Storage,1,93.47,0.1,Wire,Retail,84.12,67.3,16.82
2025-06-11,SO-17008,Globex Ltd,Corporate,South,Binders 182,Office Supplies,Binders,2,595.12,0.0,Card,Online,1190.24,856.98,333.26
2025-06-12,SO-17015,Stark Industries,Home Office,Central,Binders 652,Office Supplies,Binders,1,203.58,0.0,PayPal,Online,203.58,146.58,57.0
2025-06-12,SO-17020,Tyrell Corp,Corporate,Central,Binders 755,Office Supplies,Binders,3,538.64,0.05,Wire,Retail,1535.12,1163.46,371.66
2025-06-12,SO-17013,Oscorp,Home Office,West,Storage 183,Office Supplies,Storage,1,451.56,0.0,Cash,Wholesale,451.56,325.12,126.44
2025-06-12,SO-17018,Oscorp,Corporate,East,Furnishings 406,Furniture,Furnishings,1,348.77,0.0,Card,Online,348.77,285.99,62.78
2025-06-13,SO-17021,Cyberdyne,Consumer,East,Machines 630,Technology,Machines,2,370.86,0.0,Wire,Retail,741.72,578.54,163.18
2025-06-13,SO-17022,Hooli,Consumer,West,Paper 456,Office Supplies,Paper,4,175.33,0.0,PayPal,Online,701.32,504.96,196.36
2025-06-14,SO-17024,Initech,Home Office,Central,Binders 867,Office Supplies,Binders,3,251.33,0.1,Wire,Retail,678.59,542.88,135.71
2025-06-14,SO-17026,Pied Piper,Corporate,South,Copiers 205,Technology,Copiers,1,298.27,0.15,PayPal,Wholesale,253.53,232.65,20.88
2025-06-15,SO-17035,Wayne Enterprises,Corporate,East,Art 648,Office Supplies,Art,1,211.22,0.0,PayPal,Online,211.22,152.08,59.14
2025-06-15,SO-17033,Initech,Corporate,East,Binders 375,Office Supplies,Binders,3,220.91,0.1,Wire,Retail,596.46,477.18,119.28
2025-06-15,SO-17029,Oscorp,Home Office,East,Furnishings 337,Furniture,Furnishings,3,453.8,0.0,PayPal,Retail,1361.4,1116.36,245.04
2025-06-15,SO-17032,Gringotts,Home Office,South,Machines 138,Technology,Machines,1,316.67,0.2,Wire,Retail,253.34,247.0,6.34
2025-06-15,SO-17037,Wonka LLC,Consumer,West,Chairs 427,Furniture,Chairs,1,157.05,0.0,PayPal,Online,157.05,128.78,28.27
2025-06-15,SO-17030,Umbrella Co,Corporate,West,Storage 102,Office Supplies,Storage,1,74.32,0.05,Wire,Wholesale,70.6,53.51,17.09
2025-06-15,SO-17038,Acme Corp,Consumer,South,Accessories 727,Technology,Accessories,1,349.53,0.0,Card,Online,349.53,272.63,76.9
2025-06-15,SO-17034,Hooli,Corporate,East,Accessories 784,Technology,Accessories,3,162.47,0.1,Cash,Wholesale,438.67,380.19,58.48
2025-06-16,SO-17048,Pied Piper,Home Office,Central,Binders 761,Office Supplies,Binders,1,563.39,0.1,Cash,Retail,507.05,405.64,101.41
2025-06-16,SO-17045,Vehement Capital,Corporate,East,Paper 515,Office Supplies,Paper,1,541.52,0.0,Cash,Online,541.52,389.89,151.63
2025-06-17,SO-17049,Cyberdyne,Home Office,South,Tables 267,Furniture,Tables,1,89.28,0.05,Wire,Online,84.82,73.21,11.61
2025-06-17,SO-17050,Stark Industries,Consumer,West,Tables 118,Furniture,Tables,1,107.79,0.0,Card,Retail,107.79,88.39,19.4
2025-06-17,SO-17055,Initech,Home Office,South,Copiers 102,Technology,Copiers,1,390.83,0.0,Wire,Wholesale,390.83,304.85,85.98
2025-06-17,SO-17054,Hooli,Home Office,West,Chairs 236,Furniture,Chairs,1,211.87,0.0,Wire,Online,211.87,173.73,38.14
2025-06-17,SO-17052,Wonka LLC,Home Office,East,Machines 877,Technology,Machines,2,472.94,0.0,Wire,Retail,945.88,737.78,208.1
2025-06-17,SO-17053,Tyrell Corp,Home Office,East,Copiers 835,Technology,Copiers,1,333.5,0.2,Wire,Online,266.8,260.13,6.67
2025-06-18,SO-17059,Tyrell Corp,Home Office,West,Paper 371,Office Supplies,Paper,1,110.56,0.1,Wire,Retail,99.5,79.6,19.9
2025-06-18,SO-17057,Stark Industries,Consumer,West,Accessories 807,Technology,Accessories,1,491.23,0.05,Wire,Wholesale,466.67,383.16,83.51
2025-06-18,SO-17062,Stark Industries,Corporate,Central,Storage 919,Office Supplies,Storage,1,595.1,0.0,Cash,Retail,595.1,428.47,166.63
2025-06-18,SO-17063,Acme Corp,Corporate,South,Art 320,Office Supplies,Art,1,38.45,0.15,Cash,Online,32.68,27.68,5.0
2025-06-18,SO-17058,Acme Corp,Consumer,East,Accessories 232,Technology,Accessories,1,513.33,0.15,Cash,Wholesale,436.33,400.4,35.93
2025-06-19,SO-17064,Vehement Capital,Consumer,Central,Paper 100,Office Supplies,Paper,1,407.51,0.05,Cash,Online,387.13,293.41,93.72
2025-06-19,SO-17065,Tyrell Corp,Corporate,East,Accessories 485,Technology,Accessories,3,401.64,0.0,Card,Online,1204.92,939.84,265.08
2025-06-19,SO-17066,Wonka LLC,Consumer,West,Art 533,Office Supplies,Art,1,452.57,0.0,Cash,Wholesale,452.57,325.85,126.72
2025-06-20,SO-17079,Hooli,Consumer,West,Storage 620,Office Supplies,Storage,2,69.97,0.15,PayPal,Wholesale,118.95,100.76,18.19
2025-06-20,SO-17078,Aperture Labs,Corporate,South,Copiers 301,Technology,Copiers,1,199.39,0.1,PayPal,Wholesale,179.45,155.52,23.93
2025-06-20,SO-17072,Gringotts,Consumer,West,Chairs 494,Furniture,Chairs,1,375.4,0.1,Wire,Retail,337.86,307.83,30.03
2025-06-20,SO-17076,Wonka LLC,Home Office,East,Paper 689,Office Supplies,Paper,1,403.55,0.05,Wire,Wholesale,383.37,290.56,92.81
2025-06-20,SO-17071,Cyberdyne,Consumer,West,Binders 301,Office Supplies,Binders,1,308.31,0.0,PayPal,Online,308.31,221.98,86.33
2025-06-20,SO-17077,Aperture Labs,Consumer,Central,Furnishings 260,Furniture,Furnishings,1,306.37,0.0,Wire,Online,306.37,251.22,55.15
2025-06-20,SO-17070,Stark Industries,Consumer,South,Paper 269,Office Supplies,Paper,1,372.26,0.2,Wire,Online,297.81,268.03,29.78
2025-06-21,SO-17090,Gringotts,Consumer,South,Art 173,Office Supplies,Art,2,411.15,0.0,Wire,Retail,822.3,592.06,230.24
2025-06-21,SO-17084,Oscorp,Home Office,Central,Furnishings 797,Furniture,Furnishings,1,173.72,0.0,Cash,Retail,173.72,142.45,31.27
2025-06-21,SO-17089,Globex Ltd,Home Office,East,Binders 868,Office Supplies,Binders,1,187.01,0.1,PayPal,Retail,168.31,134.65,33.66
2025-06-21,SO-17088,Hooli,Home Office,West,Art 922,Office Supplies,Art,1,234.32,0.0,PayPal,Wholesale,234.32,168.71,65.61
2025-06-21,SO-17083,Acme Corp,Consumer,South,Storage 994,Office Supplies,Storage,1,148.86,0.15,Card,Wholesale,126.53,107.18,19.35
2025-06-21,SO-17081,Cyberdyne,Corporate,South,Art 160,Office Supplies,Art,3,451.65,0.0,Wire,Retail,1354.95,975.57,379.38
2025-06-22,SO-17096,Aperture Labs,Corporate,West,Copiers 252,Technology,Copiers,1,424.45,0.0,PayPal,Online,424.45,331.07,93.38
2025-06-22,SO-17091,Aperture Labs,Corporate,South,Chairs 904,Furniture,Chairs,1,166.15,0.0,PayPal,Online,166.15,136.24,29.91
2025-06-22,SO-17093,Umbrella Co,Corporate,South,Copiers 962,Technology,Copiers,1,163.71,0.0,PayPal,Online,163.71,127.69,36.02
2025-06-22,SO-17094,Gringotts,Consumer,West,Bookcases 377,Furniture,Bookcases,1,77.79,0.0,Wire,Online,77.79,63.79,14.0
2025-06-23,SO-17103,Globex Ltd,Consumer,East,Copiers 959,Technology,Copiers,1,12.97,0.05,PayPal,Wholesale,12.32,10.12,2.2
2025-06-23,SO-17105,Gringotts,Corporate,South,Binders 126,Office Supplies,Binders,1,183.54,0.0,PayPal,Retail,183.54,132.15,51.39
2025-06-23,SO-17097,Pied Piper,Consumer,East,Binders 443,Office Supplies,Binders,1,82.9,0.0,Cash,Wholesale,82.9,59.69,23.21
2025-06-24,SO-17107,Umbrella Co,Home Office,East,Tables 131,Furniture,Tables,3,330.54,0.0,PayPal,Wholesale,991.62,813.12,178.5
2025-06-24,SO-17108,Tyrell Corp,Consumer,West,Storage 396,Office Supplies,Storage,2,68.05,0.1,Card,Retail,122.49,98.0,24.49
2025-06-24,SO-17118,Tyrell Corp,Corporate,West,Phones 502,Technology,Phones,3,447.61,0.0,Card,Wholesale,1342.83,1047.42,295.41
2025-06-24,SO-17109,Globex Ltd,Consumer,West,Machines 141,Technology,Machines,1,174.24,0.0,PayPal,Wholesale,174.24,135.91,38.33
2025-06-24,SO-17111,Globex Ltd,Home Office,Central,Storage 662,Office Supplies,Storage,2,161.52,0.1,PayPal,Online,290.74,232.58,58.16
2025-06-24,SO-17117,Oscorp,Home Office,West,Chairs 362,Furniture,Chairs,1,199.59,0.1,Wire,Retail,179.63,163.66,15.97
2025-06-24,SO-17112,Oscorp,Consumer,South,Furnishings 929,Furniture,Furnishings,1,111.99,0.0,PayPal,Wholesale,111.99,91.83,20.16
2025-06-24,SO-17106,Tyrell Corp,Consumer,East,Binders 549,Office Supplies,Binders,1,479.81,0.0,Wire,Wholesale,479.81,345.46,134.35
2025-06-24,SO-17110,Umbrella Co,Consumer,East,Bookcases 904,Furniture,Bookcases,3,350.42,0.05,Card,Online,998.7,862.02,136.68
2025-06-24,SO-17114,Oscorp,Home Office,East,Chairs 372,Furniture,Chairs,1,403.28,0.0,Wire,Retail,403.28,330.69,72.59
2025-06-25,SO-17121,Vehement Capital,Consumer,East,Phones 549,Technology,Phones,3,399.03,0.0,Wire,Retail,1197.09,933.72,263.37
2025-06-25,SO-17125,Oscorp,Consumer,East,Binders 696,Office Supplies,Binders,3,77.39,0.0,Wire,Online,232.17,167.16,65.01
2025-06-25,SO-17127,Hooli,Home Office,South,Accessories 777,Technology,Accessories,1,198.35,0.0,Wire,Wholesale,198.35,154.71,43.64
2025-06-25,SO-17123,Vehement Capital,Home Office,East,Storage 836,Office Supplies,Storage,1,244.32,0.1,Card,Wholesale,219.89,175.91,43.98
2025-06-25,SO-17120,Wayne Enterprises,Consumer,Central,Phones 608,Technology,Phones,4,240.33,0.2,Wire,Retail,769.06,749.84,19.22
2025-06-26,SO-17131,Vehement Capital,Home Office,South,Storage 960,Office Supplies,Storage,1,343.03,0.05,Cash,Retail,325.88,246.98,78.9
2025-06-26,SO-17128,Cyberdyne,Corporate,South,Binders 443,Office Supplies,Binders,2,443.4,0.05,PayPal,Wholesale,842.46,638.5,203.96
2025-06-26,SO-17135,Oscorp,Corporate,South,Binders 111,Office Supplies,Binders,1,236.78,0.0,Cash,Online,236.78,170.48,66.3
2025-06-26,SO-17132,Cyberdyne,Consumer,East,Copiers 171,Technology,Copiers,1,179.97,0.1,Wire,Wholesale,161.97,140.38,21.59
2025-06-26,SO-17129,Initech,Corporate,Central,Paper 405,Office Supplies,Paper,1,547.13,0.0,PayPal,Online,547.13,393.93,153.2
2025-06-26,SO-17130,Initech,Corporate,South,Tables 590,Furniture,Tables,1,44.6,0.0,Wire,Wholesale,44.6,36.57,8.03
2025-06-26,SO-17134,Acme Corp,Corporate,South,Furnishings 732,Furniture,Furnishings,2,158.87,0.2,Wire,Wholesale,254.19,260.54,-6.35
2025-06-27,SO-17140,Tyrell Corp,Home Office,Central,Accessories 490,Technology,Accessories,1,284.54,0.1,Cash,Online,256.09,221.94,34.15
2025-06-27,SO-17137,Gringotts,Consumer,West,Binders 463,Office Supplies,Binders,1,237.62,0.1,Cash,Wholesale,213.86,171.09,42.77
2025-06-27,SO-17136,Cyberdyne,Corporate,West,Accessories 748,Technology,Accessories,1,152.13,0.05,PayPal,Online,144.52,118.66,25.86
2025-06-27,SO-17141,Vehement Capital,Home Office,South,Chairs 189,Furniture,Chairs,1,81.0,0.0,Card,Wholesale,81.0,66.42,14.58
2025-06-27,SO-17139,Globex Ltd,Home Office,South,Phones 184,Technology,Phones,1,61.62,0.0,Cash,Online,61.62,48.06,13.56
2025-06-28,SO-17148,Oscorp,Corporate,West,Phones 459,Technology,Phones,1,229.62,0.1,PayPal,Retail,206.66,179.1,27.56
2025-06-28,SO-17146,Wayne Enterprises,Consumer,Central,Binders 764,Office Supplies,Binders,1,414.66,0.0,Card,Retail,414.66,298.56,116.1
2025-06-28,SO-17142,Stark Industries,Home Office,East,Phones 860,Technology,Phones,4,450.71,0.0,Wire,Wholesale,1802.84,1406.2,396.64
2025-06-28,SO-17145,Oscorp,Home Office,South,Furnishings 538,Furniture,Furnishings,1,422.52,0.1,Card,Wholesale,380.27,346.47,33.8
2025-06-28,SO-17147,Hooli,Home Office,East,Binders 661,Office Supplies,Binders,1,538.21,0.15,Wire,Online,457.48,387.51,69.97
2025-06-29,SO-17152,Tyrell Corp,Home Office,East,Binders 859,Office Supplies,Binders,1,134.69,0.1,PayPal,Wholesale,121.22,96.98,24.24
2025-06-29,SO-17153,Vehement Capital,Corporate,West,Bookcases 724,Furniture,Bookcases,1,111.67,0.05,Card,Online,106.09,91.57,14.52
2025-06-29,SO-17155,Pied Piper,Corporate,South,Bookcases 480,Furniture,Bookcases,5,208.62,0.2,Card,Wholesale,834.48,855.35,-20.87
2025-06-29,SO-17150,Stark Industries,Corporate,West,Machines 149,Technology,Machines,1,571.22,0.0,PayPal,Online,571.22,445.55,125.67
2025-06-29,SO-17151,Gringotts,Home Office,West,Binders 550,Office Supplies,Binders,1,409.42,0.1,Cash,Online,368.48,294.78,73.7
2025-06-30,SO-17163,Cyberdyne,Home Office,East,Accessories 604,Technology,Accessories,1,482.75,0.0,Card,Online,482.75,376.55,106.2
2025-06-30,SO-17161,Pied Piper,Consumer,Central,Tables 364,Furniture,Tables,1,584.25,0.0,Cash,Retail,584.25,479.09,105.16
2025-06-30,SO-17157,Hooli,Corporate,East,Bookcases 760,Furniture,Bookcases,1,57.14,0.0,Wire,Online,57.14,46.85,10.29
2025-06-30,SO-17160,Cyberdyne,Corporate,South,Furnishings 583,Furniture,Furnishings,3,223.99,0.2,PayPal,Online,537.58,551.01,-13.43
2025-06-30,SO-17165,Initech,Corporate,West,Machines 109,Technology,Machines,2,33.48,0.0,Card,Wholesale,66.96,52.22,14.74
2025-06-30,SO-17156,Aperture Labs,Corporate,East,Machines 447,Technology,Machines,1,32.09,0.0,Wire,Wholesale,32.09,25.03,7.06
2025-06-30,SO-17158,Tyrell Corp,Consumer,Central,Paper 943,Office Supplies,Paper,1,206.69,0.05,Cash,Online,196.36,148.82,47.54
2025-06-30,SO-17164,Globex Ltd,Consumer,East,Paper 921,Office Supplies,Paper,1,418.52,0.0,Card,Wholesale,418.52,301.33,117.19
2025-07-01,SO-17167,Globex Ltd,Corporate,East,Bookcases 419,Furniture,Bookcases,1,92.48,0.0,PayPal,Wholesale,92.48,75.83,16.65
2025-07-01,SO-17168,Acme Corp,Consumer,Central,Art 862,Office Supplies,Art,2,284.6,0.0,Cash,Wholesale,569.2,409.82,159.38
2025-07-01,SO-17169,Globex Ltd,Home Office,South,Accessories 806,Technology,Accessories,1,162.23,0.0,Wire,Retail,162.23,126.54,35.69
2025-07-01,SO-17171,Pied Piper,Consumer,East,Storage 119,Office Supplies,Storage,2,267.94,0.0,Wire,Wholesale,535.88,385.84,150.04
2025-07-02,SO-17173,Gringotts,Corporate,Central,Storage 356,Office Supplies,Storage,3,126.76,0.1,Wire,Online,342.25,273.81,68.44
2025-07-02,SO-17181,Wonka LLC,Consumer,Central,Copiers 509,Technology,Copiers,1,56.69,0.0,Card,Retail,56.69,44.22,12.47
2025-07-02,SO-17176,Globex Ltd,Corporate,Central,Tables 849,Furniture,Tables,1,524.38,0.05,Wire,Wholesale,498.16,429.99,68.17
2025-07-02,SO-17175,Acme Corp,Consumer,West,Art 669,Office Supplies,Art,3,551.71,0.05,Cash,Retail,1572.37,1191.69,380.68
2025-07-02,SO-17172,Aperture Labs,Corporate,Central,Bookcases 698,Furniture,Bookcases,1,450.14,0.0,Wire,Online,450.14,369.11,81.03
2025-07-02,SO-17183,Vehement Capital,Consumer,South,Phones 487,Technology,Phones,1,110.54,0.0,Cash,Retail,110.54,86.22,24.32
